"res","h3_address","lng","lat"
3,"83b8acfffffffff",132.312,-26.114
3,"83b8adfffffffff",131.146,-26.188
3,"83b8aefffffffff",132.876,-25.132
3,"83b8b0fffffffff",136.947,-23.805
3,"83b8b1fffffffff",135.765,-23.93
3,"83b8b2fffffffff",137.466,-22.796
3,"83b8b3fffffffff",136.293,-22.929
3,"83b8b4fffffffff",137.617,-24.69
3,"83b8b5fffffffff",136.418,-24.816
3,"83b8b6fffffffff",138.137,-23.671
3,"83b8c0fffffffff",126.211,-23.703
3,"83b8c1fffffffff",125.155,-23.746
3,"83b8c2fffffffff",126.785,-22.787
3,"83b8c3fffffffff",125.733,-22.84
3,"83b8c4fffffffff",126.702,-24.575
3,"83b8c5fffffffff",125.628,-24.616
3,"83b8c6fffffffff",127.281,-23.652
3,"83b8c8fffffffff",123.672,-22.925
3,"83b8c9fffffffff",122.663,-22.957
3,"83b8cafffffffff",124.247,-22.039
3,"83b8cbfffffffff",123.241,-22.081
3,"83b8ccfffffffff",124.114,-23.781
3,"83b8cdfffffffff",123.089,-23.809
3,"83b8cefffffffff",124.695,-22.886
3,"83b8d0fffffffff",128.414,-21.799
3,"83b8d1fffffffff",127.352,-21.87
3,"83b8d2fffffffff",128.968,-20.872
3,"83b8d3fffffffff",127.91,-20.953
3,"83b8d4fffffffff",128.931,-22.657
3,"83b8d5fffffffff",127.851,-22.726
3,"83b8d6fffffffff",129.488,-21.72
3,"83b8d8fffffffff",125.833,-21.092
3,"83b8d9fffffffff",124.765,-21.162
3,"83b8dafffffffff",126.202,-20.233
3,"83b8dbfffffffff",125.129,-20.311
3,"83b8dcfffffffff",126.303,-21.934
3,"83b8ddfffffffff",125.268,-21.99
3,"83b8defffffffff",126.865,-21.026
3,"83b8e0fffffffff",126.615,-26.388
3,"83b8e1fffffffff",125.519,-26.415
3,"83b8e2fffffffff",127.207,-25.459
3,"83b8e3fffffffff",126.115,-25.497
3,"83b8e4fffffffff",127.13,-27.289
3,"83b8e5fffffffff",126.014,-27.314
3,"83b8e6fffffffff",127.726,-26.352
3,"83b8e8fffffffff",123.976,-25.548
3,"83b8e9fffffffff",122.93,-25.561
3,"83b8eafffffffff",124.569,-24.648
3,"83b8ebfffffffff",123.526,-24.673
3,"83b8ecfffffffff",124.438,-26.433
3,"83b8edfffffffff",123.374,-26.443
3,"83b8eefffffffff",125.037,-25.526
3,"83b8f0fffffffff",128.892,-24.469
3,"83b8f1fffffffff",127.79,-24.527
3,"83b8f2fffffffff",129.462,-23.525
3,"83b8f3fffffffff",128.365,-23.592
3,"83b8f4fffffffff",129.435,-25.356
3,"83b8f5fffffffff",128.314,-25.412
3,"83b8f6fffffffff",130.008,-24.403
3,"83b900fffffffff",134.556,-36.664
3,"83b901fffffffff",133.204,-36.7
3,"83b902fffffffff",135.18,-35.656
3,"83b903fffffffff",133.838,-35.704
3,"83b904fffffffff",135.295,-37.625
3,"83b905fffffffff",133.919,-37.664
3,"83b906fffffffff",135.921,-36.613
3,"83b908fffffffff",131.198,-35.756
3,"83b909fffffffff",129.902,-35.76
3,"83b90afffffffff",131.839,-34.778
3,"83b90bfffffffff",130.55,-34.795
3,"83b90cfffffffff",131.867,-36.72
3,"83b90dfffffffff",130.546,-36.726
3,"83b90efffffffff",132.511,-35.738
3,"83b910fffffffff",137.133,-34.563
3,"83b911fffffffff",135.791,-34.639
3,"83b912fffffffff",137.72,-33.528
3,"83b913fffffffff",136.389,-33.616
3,"83b914fffffffff",137.898,-35.512
3,"83b915fffffffff",136.533,-35.592
3,"83b916fffffffff",138.485,-34.472
3,"83b918fffffffff",133.762,-33.747
3,"83b919fffffffff",132.467,-33.791
3,"83b91afffffffff",134.369,-32.741
3,"83b91bfffffffff",133.084,-32.797
3,"83b91cfffffffff",134.46,-34.7
3,"83b91dfffffffff",133.142,-34.746
3,"83b91efffffffff",135.07,-33.689
3,"83b920fffffffff",135.417,-39.592
3,"83b921fffffffff",134.003,-39.621
3,"83b922fffffffff",136.058,-38.586
3,"83b923fffffffff",134.656,-38.628
3,"83b924fffffffff",136.202,-40.554
3,"83b925fffffffff",134.762,-40.588
3,"83b926fffffffff",136.844,-39.545
3,"83b928fffffffff",131.896,-38.663
3,"83b929fffffffff",130.541,-38.656
3,"83b92afffffffff",132.557,-37.687
3,"83b92bfffffffff",131.21,-37.693
3,"83b92cfffffffff",132.605,-39.633
3,"83b92dfffffffff",131.223,-39.629
3,"83b92efffffffff",133.269,-38.654
3,"83b930fffffffff",138.086,-37.497
3,"83b931fffffffff",136.685,-37.57
3,"83b932fffffffff",138.686,-36.46
3,"83b933fffffffff",137.298,-36.545
3,"83b934fffffffff",138.897,-38.448
3,"83b935fffffffff",137.472,-38.526
3,"83b936fffffffff",139.496,-37.407
3,"83b940fffffffff",125.44,-36.609
3,"83b941fffffffff",124.212,-36.548
3,"83b942fffffffff",126.118,-35.693
3,"83b943fffffffff",124.894,-35.646
3,"83b944fffffffff",126.003,-37.576
3,"83b945fffffffff",124.751,-37.514
3,"83b946fffffffff",126.688,-36.658
3,"83b948fffffffff",122.509,-35.519
3,"83b949fffffffff",121.347,-35.439
3,"83b94afffffffff",123.186,-34.633
3,"83b94bfffffffff",122.027,-34.567
3,"83b94cfffffffff",123.006,-36.476
3,"83b94dfffffffff",121.821,-36.393
3,"83b94efffffffff",123.691,-35.588
3,"83b950fffffffff",128.022,-34.789
3,"83b951fffffffff",126.784,-34.768
3,"83b952fffffffff",128.672,-33.841
3,"83b953fffffffff",127.441,-33.833
3,"83b954fffffffff",128.622,-35.751
3,"83b955fffffffff",127.36,-35.728
3,"83b956fffffffff",129.277,-34.799
3,"83b958fffffffff",125.031,-33.781
3,"83b959fffffffff",123.854,-33.738
3,"83b95afffffffff",125.686,-32.863
3,"83b95bfffffffff",124.513,-32.834
3,"83b95cfffffffff",125.566,-34.734
3,"83b95dfffffffff",124.366,-34.689
3,"83b95efffffffff",126.226,-33.812
3,"83b960fffffffff",125.883,-39.457
3,"83b961fffffffff",124.601,-39.379
3,"83b962fffffffff",126.586,-38.547
3,"83b963fffffffff",125.308,-38.483
3,"83b964fffffffff",126.479,-40.433
3,"83b965fffffffff",125.169,-40.354
3,"83b966fffffffff",127.188,-39.521
3,"83b968fffffffff",122.817,-38.319
3,"83b969fffffffff",121.493,-38.093
3,"83b96afffffffff",123.52,-37.439
3,"83b96bfffffffff",122.311,-37.353
3,"83b96cfffffffff",123.315,-39.26
3,"83b96dfffffffff",121.966,-39.04
3,"83b96efffffffff",124.051,-38.407
3,"83b970fffffffff",128.569,-37.663
3,"83b971fffffffff",127.276,-37.626
3,"83b972fffffffff",129.241,-36.717
3,"83b973fffffffff",127.955,-36.694
3,"83b974fffffffff",129.203,-38.634
3,"83b975fffffffff",127.885,-38.598
3,"83b976fffffffff",129.881,-37.685
3,"83b980fffffffff",138.665,-29.471
3,"83b981fffffffff",137.389,-29.587
3,"83b982fffffffff",139.205,-28.427
3,"83b983fffffffff",137.94,-28.552
3,"83b984fffffffff",139.408,-30.393
3,"83b985fffffffff",138.113,-30.513
3,"83b986fffffffff",139.948,-29.342
3,"83b988fffffffff",135.437,-28.765
3,"83b989fffffffff",134.2,-28.853
3,"83b98afffffffff",135.998,-27.748
3,"83b98bfffffffff",134.77,-27.846
3,"83b98cfffffffff",136.122,-29.69
3,"83b98dfffffffff",134.865,-29.78
3,"83b98efffffffff",136.684,-28.665
3,"83b990fffffffff",140.993,-27.234
3,"83b991fffffffff",139.734,-27.381
3,"83b992fffffffff",141.5,-26.18
3,"83b993fffffffff",140.252,-26.335
3,"83b994fffffffff",141.753,-28.137
3,"83b995fffffffff",140.476,-28.288
3,"83b996fffffffff",142.258,-27.075
3,"83b998fffffffff",137.775,-26.61
3,"83b999fffffffff",136.548,-26.729
3,"83b99afffffffff",138.305,-25.581
3,"83b99bfffffffff",137.088,-25.709
3,"83b99cfffffffff",138.48,-27.516
3,"83b99dfffffffff",137.235,-27.638
3,"83b99efffffffff",139.01,-26.478
3,"83b9a0fffffffff",139.622,-32.374
3,"83b9a1fffffffff",138.295,-32.488
3,"83b9a2fffffffff",140.172,-31.319
3,"83b9a3fffffffff",138.857,-31.442
3,"83b9a4fffffffff",140.408,-33.307
3,"83b9a5fffffffff",139.06,-33.425
3,"83b9a6fffffffff",140.957,-32.246
3,"83b9a8fffffffff",136.253,-31.647
3,"83b9a9fffffffff",134.965,-31.728
3,"83b9aafffffffff",136.826,-30.619
3,"83b9abfffffffff",135.549,-30.711
3,"83b9acfffffffff",136.976,-32.586
3,"83b9adfffffffff",135.667,-32.671
3,"83b9aefffffffff",137.55,-31.552
3,"83b9b0fffffffff",142.019,-30.112
3,"83b9b1fffffffff",140.711,-30.26
3,"83b9b2fffffffff",142.532,-29.043
3,"83b9b3fffffffff",141.238,-29.199
3,"83b9b4fffffffff",142.82,-31.027
3,"83b9b5fffffffff",141.494,-31.18
3,"83b9b6fffffffff",143.331,-29.951
3,"83ba00fffffffff",179.465,-33.711
3,"83ba01fffffffff",178.406,-33.111
3,"83ba02fffffffff",-179.445,-33.194
3,"83ba03fffffffff",179.493,-32.609
3,"83ba04fffffffff",179.437,-34.813
3,"83ba05fffffffff",178.363,-34.218
3,"83ba06fffffffff",-179.46,-34.302
3,"83ba08fffffffff",177.408,-31.389
3,"83ba09fffffffff",176.372,-30.758
3,"83ba0afffffffff",178.49,-30.908
3,"83ba0bfffffffff",177.463,-30.287
3,"83ba0cfffffffff",177.351,-32.497
3,"83ba0dfffffffff",176.301,-31.868
3,"83ba0efffffffff",178.448,-32.008
3,"83ba10fffffffff",-177.255,-33.234
3,"83ba11fffffffff",-178.355,-32.661
3,"83ba12fffffffff",-176.154,-32.676
3,"83ba13fffffffff",-177.265,-32.112
3,"83ba14fffffffff",-177.245,-34.354
3,"83ba15fffffffff",-178.358,-33.776
3,"83ba16fffffffff",-176.131,-33.803
3,"83ba18fffffffff",-179.415,-30.972
3,"83ba19fffffffff",179.547,-30.398
3,"83ba1afffffffff",-178.349,-30.425
3,"83ba1bfffffffff",-179.4,-29.86
3,"83ba1cfffffffff",-179.43,-32.084
3,"83ba1dfffffffff",179.52,-31.504
3,"83ba1efffffffff",-178.352,-31.544
3,"83ba20fffffffff",178.272,-36.439
3,"83ba21fffffffff",177.171,-35.838
3,"83ba22fffffffff",179.408,-35.918
3,"83ba23fffffffff",178.318,-35.328
3,"83ba24fffffffff",178.224,-37.551
3,"83ba25fffffffff",177.107,-36.955
3,"83ba26fffffffff",179.378,-37.024
3,"83ba28fffffffff",176.153,-34.1
3,"83ba29fffffffff",175.079,-33.463
3,"83ba2afffffffff",177.293,-33.608
3,"83ba2bfffffffff",176.228,-32.982
3,"83ba2cfffffffff",176.075,-35.221
3,"83ba2dfffffffff",174.986,-34.587
3,"83ba2efffffffff",177.233,-34.722
3,"83ba30fffffffff",-178.364,-35.997
3,"83ba31fffffffff",-179.476,-35.406
3,"83ba32fffffffff",-177.235,-35.47
3,"83ba33fffffffff",-178.361,-34.888
3,"83ba34fffffffff",-178.367,-37.1
3,"83ba35fffffffff",-179.493,-36.506
3,"83ba36fffffffff",-177.224,-36.582
3,"83ba40fffffffff",172.164,-29.218
3,"83ba41fffffffff",171.148,-28.526
3,"83ba42fffffffff",173.3,-28.784
3,"83ba43fffffffff",172.29,-28.103
3,"83ba44fffffffff",172.034,-30.34
3,"83ba45fffffffff",171.005,-29.648
3,"83ba46fffffffff",173.188,-29.9
3,"83ba48fffffffff",170.294,-26.708
3,"83ba49fffffffff",169.308,-25.996
3,"83ba4afffffffff",171.424,-26.303
3,"83ba4bfffffffff",170.442,-25.601
3,"83ba4cfffffffff",170.141,-27.822
3,"83ba4dfffffffff",169.144,-27.109
3,"83ba4efffffffff",171.288,-27.41
3,"83ba50fffffffff",175.425,-29.005
3,"83ba51fffffffff",174.414,-28.346
3,"83ba52fffffffff",176.509,-28.553
3,"83ba53fffffffff",175.506,-27.904
3,"83ba54fffffffff",175.342,-30.112
3,"83ba55fffffffff",174.318,-29.454
3,"83ba56fffffffff",176.442,-29.652
3,"83ba58fffffffff",173.517,-26.574
3,"83ba59fffffffff",172.533,-25.893
3,"83ba5afffffffff",174.6,-26.15
3,"83ba5bfffffffff",173.621,-25.48
3,"83ba5cfffffffff",173.41,-27.676
3,"83ba5dfffffffff",172.413,-26.994
3,"83ba5efffffffff",174.508,-27.244
3,"83ba60fffffffff",170.706,-31.907
3,"83ba61fffffffff",169.659,-31.203
3,"83ba62fffffffff",171.901,-31.467
3,"83ba63fffffffff",170.858,-30.775
3,"83ba64fffffffff",170.551,-33.043
3,"83ba65fffffffff",169.489,-32.34
3,"83ba66fffffffff",171.763,-32.598
3,"83ba68fffffffff",168.801,-29.355
3,"83ba69fffffffff",167.787,-28.629
3,"83ba6afffffffff",169.985,-28.943
3,"83ba6bfffffffff",168.974,-28.229
3,"83ba6cfffffffff",168.622,-30.487
3,"83ba6dfffffffff",167.596,-29.76
3,"83ba6efffffffff",169.824,-30.071
3,"83ba70fffffffff",174.117,-31.688
3,"83ba71fffffffff",173.072,-31.021
3,"83ba72fffffffff",175.257,-31.225
3,"83ba73fffffffff",174.219,-30.569
3,"83ba74fffffffff",174.012,-32.812
3,"83ba75fffffffff",172.952,-32.146
3,"83ba76fffffffff",175.169,-32.342
3,"83ba80fffffffff",-172.924,-29.765
3,"83ba81fffffffff",-174.052,-29.233
3,"83ba82fffffffff",-171.848,-29.142
3,"83ba83fffffffff",-172.983,-28.62
3,"83ba84fffffffff",-172.864,-30.91
3,"83ba85fffffffff",-174.005,-30.373
3,"83ba86fffffffff",-171.776,-30.291
3,"83ba88fffffffff",-175.19,-27.562
3,"83ba89fffffffff",-176.261,-27.028
3,"83ba8afffffffff",-174.142,-26.954
3,"83ba8bfffffffff",-175.222,-26.429
3,"83ba8cfffffffff",-175.157,-28.697
3,"83ba8dfffffffff",-176.241,-28.157
3,"83ba8efffffffff",-174.097,-28.093
3,"83ba90fffffffff",-169.614,-29.013
3,"83ba91fffffffff",-170.776,-28.506
3,"83ba92fffffffff",-168.543,-28.354
3,"83ba93fffffffff",-169.711,-27.857
3,"83ba94fffffffff",-169.516,-30.169
3,"83ba95fffffffff",-170.692,-29.659
3,"83ba96fffffffff",-168.432,-29.513
3,"83ba98fffffffff",-171.988,-26.845
3,"83ba99fffffffff",-173.097,-26.333
3,"83ba9afffffffff",-170.94,-26.203
3,"83ba9bfffffffff",-172.056,-25.7
3,"83ba9cfffffffff",-171.919,-27.993
3,"83ba9dfffffffff",-173.041,-27.475
3,"83ba9efffffffff",-170.859,-27.354
3,"83baa0fffffffff",-173.909,-32.653
3,"83baa1fffffffff",-175.054,-32.103
3,"83baa2fffffffff",-172.803,-32.054
3,"83baa3fffffffff",-173.958,-31.514
3,"83baa4fffffffff",-173.859,-33.789
3,"83baa5fffffffff",-175.018,-33.236
3,"83baa6fffffffff",-172.74,-33.196
3,"83baa8fffffffff",-176.198,-30.418
3,"83baa9fffffffff",-177.284,-29.863
3,"83baaafffffffff",-175.124,-29.832
3,"83baabfffffffff",-176.22,-29.287
3,"83baacfffffffff",-176.176,-31.548
3,"83baadfffffffff",-177.274,-30.988
3,"83baaefffffffff",-175.089,-30.968
3,"83bab0fffffffff",-170.517,-31.963
3,"83bab1fffffffff",-171.702,-31.44
3,"83bab2fffffffff",-169.415,-31.325
3,"83bab3fffffffff",-170.606,-30.811
3,"83bab4fffffffff",-170.427,-33.113
3,"83bab5fffffffff",-171.626,-32.587
3,"83bab6fffffffff",-169.311,-32.479
3,"83bac0fffffffff",179.647,-25.979
3,"83bac1fffffffff",178.674,-25.434
3,"83bac2fffffffff",-179.345,-25.417
3,"83bac3fffffffff",179.671,-24.88
3,"83bac4fffffffff",179.623,-27.082
3,"83bac5fffffffff",178.639,-26.529
3,"83bac6fffffffff",-179.358,-26.525
3,"83bac8fffffffff",177.765,-23.808
3,"83bac9fffffffff",176.82,-23.168
3,"83bacafffffffff",178.74,-23.256
3,"83bacbfffffffff",177.808,-22.73
3,"83baccfffffffff",177.718,-24.868
3,"83bacdfffffffff",176.761,-24.228
3,"83bacefffffffff",178.707,-24.343
3,"83bad0fffffffff",-177.319,-25.373
3,"83bad1fffffffff",-178.336,-24.843
3,"83bad2fffffffff",-176.301,-24.778
3,"83bad3fffffffff",-177.328,-24.257
3,"83bad4fffffffff",-177.311,-26.492
3,"83bad5fffffffff",-178.339,-25.955
3,"83bad6fffffffff",-176.281,-25.902
3,"83bad8fffffffff",-179.319,-23.213
3,"83bad9fffffffff",179.717,-22.692
3,"83badafffffffff",-178.331,-22.631
3,"83badbfffffffff",-179.306,-22.118
3,"83badcfffffffff",-179.332,-24.313
3,"83baddfffffffff",179.694,-23.784
3,"83badefffffffff",-178.334,-23.735
3,"83bae0fffffffff",178.569,-28.724
3,"83bae1fffffffff",177.569,-28.098
3,"83bae2fffffffff",179.598,-28.186
3,"83bae3fffffffff",178.604,-27.626
3,"83bae4fffffffff",178.53,-29.813
3,"83bae5fffffffff",177.517,-29.189
3,"83bae6fffffffff",179.573,-29.292
3,"83bae8fffffffff",176.638,-26.374
3,"83bae9fffffffff",175.661,-25.724
3,"83baeafffffffff",177.67,-25.936
3,"83baebfffffffff",176.701,-25.297
3,"83baecfffffffff",176.574,-27.46
3,"83baedfffffffff",175.584,-26.81
3,"83baeefffffffff",177.62,-27.013
3,"83baf0fffffffff",-178.344,-28.188
3,"83baf1fffffffff",-179.372,-27.635
3,"83baf2fffffffff",-177.302,-27.615
3,"83baf3fffffffff",-178.341,-27.07
3,"83baf4fffffffff",-178.346,-29.306
3,"83baf5fffffffff",-179.386,-28.747
3,"83baf6fffffffff",-177.293,-28.738
3,"83bb00fffffffff",179.248,-41.442
3,"83bb01fffffffff",178.073,-40.884
3,"83bb02fffffffff",-179.557,-40.887
3,"83bb03fffffffff",179.282,-40.34
3,"83bb04fffffffff",179.213,-42.542
3,"83bb05fffffffff",178.02,-41.991
3,"83bb06fffffffff",-179.573,-41.982
3,"83bb08fffffffff",176.974,-39.19
3,"83bb09fffffffff",175.829,-38.589
3,"83bb0afffffffff",178.176,-38.663
3,"83bb0bfffffffff",177.041,-38.073
3,"83bb0cfffffffff",176.904,-40.306
3,"83bb0dfffffffff",175.741,-39.71
3,"83bb0efffffffff",178.125,-39.774
3,"83bb10fffffffff",-177.179,-40.971
3,"83bb11fffffffff",-178.376,-40.377
3,"83bb12fffffffff",-175.98,-40.469
3,"83bb13fffffffff",-177.191,-39.884
3,"83bb14fffffffff",-177.167,-42.05
3,"83bb15fffffffff",-178.38,-41.454
3,"83bb16fffffffff",-175.953,-41.557
3,"83bb18fffffffff",-179.527,-38.691
3,"83bb19fffffffff",179.347,-38.13
3,"83bb1afffffffff",-178.37,-38.199
3,"83bb1bfffffffff",-179.51,-37.601
3,"83bb1cfffffffff",-179.542,-39.79
3,"83bb1dfffffffff",179.315,-39.235
3,"83bb1efffffffff",-178.373,-39.291
3,"83bb20fffffffff",177.907,-44.194
3,"83bb21fffffffff",176.681,-43.638
3,"83bb22fffffffff",179.177,-43.638
3,"83bb23fffffffff",177.964,-43.094
3,"83bb24fffffffff",177.848,-45.288
3,"83bb25fffffffff",176.602,-44.74
3,"83bb26fffffffff",179.139,-44.729
3,"83bb28fffffffff",175.558,-41.948
3,"83bb29fffffffff",174.367,-41.346
3,"83bb2afffffffff",176.832,-41.42
3,"83bb2bfffffffff",175.651,-40.831
3,"83bb2cfffffffff",175.463,-43.062
3,"83bb2dfffffffff",174.252,-42.466
3,"83bb2efffffffff",176.758,-42.531
3,"83bb30fffffffff",-178.387,-43.585
3,"83bb31fffffffff",-179.589,-43.073
3,"83bb32fffffffff",-177.155,-43.121
3,"83bb33fffffffff",-178.383,-42.524
3,"83bb34fffffffff",-178.384,-44.664
3,"83bb35fffffffff",-179.606,-44.161
3,"83bb36fffffffff",-177.143,-44.182
3,"83bb40fffffffff",171.173,-37.148
3,"83bb41fffffffff",170.056,-36.466
3,"83bb42fffffffff",172.439,-36.679
3,"83bb43fffffffff",171.327,-36.009
3,"83bb44fffffffff",171.014,-38.288
3,"83bb45fffffffff",169.88,-37.608
3,"83bb46fffffffff",172.301,-37.815
3,"83bb48fffffffff",169.135,-34.623
3,"83bb49fffffffff",168.055,-33.908
3,"83bb4afffffffff",170.39,-34.182
3,"83bb4bfffffffff",169.314,-33.48
3,"83bb4cfffffffff",168.949,-35.767
3,"83bb4dfffffffff",167.855,-35.054
3,"83bb4efffffffff",170.225,-35.323
3,"83bb50fffffffff",174.792,-36.841
3,"83bb51fffffffff",173.678,-36.2
3,"83bb52fffffffff",175.995,-36.343
3,"83bb53fffffffff",174.89,-35.714
3,"83bb54fffffffff",174.691,-37.969
3,"83bb55fffffffff",173.561,-37.332
3,"83bb56fffffffff",175.913,-37.466
3,"83bb58fffffffff",172.703,-34.408
3,"83bb59fffffffff",171.622,-33.733
3,"83bb5afffffffff",173.904,-33.939
3,"83bb5bfffffffff",172.829,-33.276
3,"83bb5cfffffffff",172.573,-35.543
3,"83bb5dfffffffff",171.477,-34.87
3,"83bb5efffffffff",173.793,-35.069
3,"83bb60fffffffff",169.514,-39.89
3,"83bb61fffffffff",168.359,-39.201
3,"83bb62fffffffff",170.85,-39.426
3,"83bb63fffffffff",169.7,-38.75
3,"83bb64fffffffff",169.322,-41.028
3,"83bb65fffffffff",168.15,-40.342
3,"83bb66fffffffff",170.681,-40.562
3,"83bb68fffffffff",167.437,-37.348
3,"83bb69fffffffff",166.325,-36.623
3,"83bb6afffffffff",168.759,-36.912
3,"83bb6bfffffffff",167.649,-36.201
3,"83bb6cfffffffff",167.218,-38.494
3,"83bb6dfffffffff",166.091,-37.772
3,"83bb6efffffffff",168.562,-38.057
3,"83bb70fffffffff",173.314,-39.595
3,"83bb71fffffffff",172.159,-38.95
3,"83bb72fffffffff",174.586,-39.096
3,"83bb73fffffffff",173.439,-38.464
3,"83bb74fffffffff",173.185,-40.724
3,"83bb75fffffffff",172.012,-40.084
3,"83bb76fffffffff",174.478,-40.222
3,"83bb80fffffffff",-172.473,-37.729
3,"83bb81fffffffff",-173.702,-37.176
3,"83bb82fffffffff",-171.304,-37.144
3,"83bb83fffffffff",-172.542,-36.603
3,"83bb84fffffffff",-172.402,-38.848
3,"83bb85fffffffff",-173.647,-38.295
3,"83bb86fffffffff",-171.218,-38.271
3,"83bb88fffffffff",-174.944,-35.493
3,"83bb89fffffffff",-176.107,-34.926
3,"83bb8afffffffff",-173.808,-34.922
3,"83bb8bfffffffff",-174.981,-34.366
3,"83bb8cfffffffff",-174.905,-36.615
3,"83bb8dfffffffff",-176.083,-36.046
3,"83bb8efffffffff",-173.755,-36.052
3,"83bb90fffffffff",-168.873,-37.062
3,"83bb91fffffffff",-170.142,-36.542
3,"83bb92fffffffff",-167.712,-36.432
3,"83bb93fffffffff",-168.986,-35.923
3,"83bb94fffffffff",-168.756,-38.195
3,"83bb95fffffffff",-170.042,-37.675
3,"83bb96fffffffff",-167.581,-37.57
3,"83bb98fffffffff",-171.469,-34.874
3,"83bb99fffffffff",-172.676,-34.336
3,"83bb9afffffffff",-170.334,-34.26
3,"83bb9bfffffffff",-171.548,-33.732
3,"83bb9cfffffffff",-171.387,-36.012
3,"83bb9dfffffffff",-172.61,-35.471
3,"83bb9efffffffff",-170.239,-35.404
3,"83bba0fffffffff",-173.532,-40.512
3,"83bba1fffffffff",-174.783,-39.948
3,"83bba2fffffffff",-172.329,-39.961
3,"83bba3fffffffff",-173.59,-39.407
3,"83bba4fffffffff",-173.473,-41.609
3,"83bba5fffffffff",-174.741,-41.044
3,"83bba6fffffffff",-172.254,-41.066
3,"83bba8fffffffff",-176.033,-38.27
3,"83bba9fffffffff",-177.213,-37.689
3,"83bbaafffffffff",-174.866,-37.732
3,"83bbabfffffffff",-176.058,-37.161
3,"83bbacfffffffff",-176.007,-39.373
3,"83bbadfffffffff",-177.202,-38.79
3,"83bbaefffffffff",-174.825,-38.843
3,"83bbb0fffffffff",-169.835,-39.922
3,"83bbb1fffffffff",-171.131,-39.391
3,"83bbb2fffffffff",-168.636,-39.321
3,"83bbb3fffffffff",-169.94,-38.802
3,"83bbb4fffffffff",-169.727,-41.033
3,"83bbb5fffffffff",-171.041,-40.503
3,"83bbb6fffffffff",-168.514,-40.439
3,"83bc00fffffffff",32.42,-33.909
3,"83bc01fffffffff",31.092,-33.885
3,"83bc02fffffffff",33.124,-33.016
3,"83bc03fffffffff",31.803,-32.998
3,"83bc04fffffffff",33.042,-34.804
3,"83bc05fffffffff",31.709,-34.788
3,"83bc06fffffffff",33.745,-33.919
3,"83bc08fffffffff",29.156,-32.921
3,"83bc09fffffffff",27.833,-32.861
3,"83bc0afffffffff",29.874,-32.034
3,"83bc0bfffffffff",28.556,-31.982
3,"83bc0cfffffffff",29.762,-33.846
3,"83bc0dfffffffff",28.432,-33.794
3,"83bc0efffffffff",30.48,-32.967
3,"83bc10fffffffff",35.128,-32.109
3,"83bc11fffffffff",33.82,-32.111
3,"83bc12fffffffff",35.808,-31.186
3,"83bc13fffffffff",34.508,-31.193
3,"83bc14fffffffff",35.753,-33.01
3,"83bc15fffffffff",34.441,-33.02
3,"83bc16fffffffff",36.431,-32.094
3,"83bc18fffffffff",31.895,-31.167
3,"83bc19fffffffff",30.584,-31.135
3,"83bc1afffffffff",32.592,-30.249
3,"83bc1bfffffffff",31.288,-30.222
3,"83bc1cfffffffff",32.507,-32.099
3,"83bc1dfffffffff",31.191,-32.073
3,"83bc1efffffffff",33.204,-31.187
3,"83bc20fffffffff",32.959,-36.55
3,"83bc21fffffffff",31.613,-36.535
3,"83bc22fffffffff",33.669,-35.685
3,"83bc23fffffffff",32.331,-35.677
3,"83bc24fffffffff",33.592,-37.408
3,"83bc25fffffffff",32.241,-37.401
3,"83bc26fffffffff",34.301,-36.55
3,"83bc28fffffffff",29.649,-35.616
3,"83bc29fffffffff",28.307,-35.563
3,"83bc2afffffffff",30.374,-34.757
3,"83bc2bfffffffff",29.038,-34.712
3,"83bc2cfffffffff",30.265,-36.505
3,"83bc2dfffffffff",28.917,-36.46
3,"83bc2efffffffff",30.991,-35.654
3,"83bc30fffffffff",35.696,-34.793
3,"83bc31fffffffff",34.372,-34.806
3,"83bc32fffffffff",36.381,-33.896
3,"83bc33fffffffff",35.066,-33.914
3,"83bc34fffffffff",36.33,-35.657
3,"83bc35fffffffff",35.003,-35.678
3,"83bc36fffffffff",37.014,-34.766
3,"83bc40fffffffff",23.141,-33.441
3,"83bc41fffffffff",21.832,-33.319
3,"83bc42fffffffff",23.881,-32.599
3,"83bc43fffffffff",22.574,-32.485
3,"83bc44fffffffff",23.715,-34.385
3,"83bc45fffffffff",22.397,-34.268
3,"83bc46fffffffff",24.457,-33.55
3,"83bc48fffffffff",19.984,-32.217
3,"83bc49fffffffff",18.703,-32.065
3,"83bc4afffffffff",20.723,-31.384
3,"83bc4bfffffffff",19.443,-31.24
3,"83bc4cfffffffff",20.532,-33.183
3,"83bc4dfffffffff",19.241,-33.035
3,"83bc4efffffffff",21.275,-32.357
3,"83bc50fffffffff",25.926,-31.835
3,"83bc51fffffffff",24.616,-31.742
3,"83bc52fffffffff",26.652,-30.956
3,"83bc53fffffffff",25.346,-30.871
3,"83bc54fffffffff",26.512,-32.787
3,"83bc55fffffffff",25.194,-32.7
3,"83bc56fffffffff",27.24,-31.915
3,"83bc58fffffffff",22.748,-30.66
3,"83bc59fffffffff",21.459,-30.536
3,"83bc5afffffffff",23.478,-29.79
3,"83bc5bfffffffff",22.191,-29.674
